1525732578.126355,16
1525732578.139319,11
1525732578.152517,8
1525732578.165214,14
1525732578.178112,7
1525732578.190920,7
1525732578.203476,6
1525732578.216123,7
1525732578.229435,3
1525732578.242670,6
1525732578.256371,4
1525732578.269873,1
1525732578.282898,2
1525732578.297198,1
1525732578.310338,1
1525732578.323333,0
1525732578.336215,0
1525732578.348899,4
1525732578.361314,19
1525732578.373959,5
1525732578.386627,2
1525732578.399630,4
1525732578.412263,12
1525732578.424946,9
1525732578.437889,6
1525732578.450652,11
1525732578.463206,8
1525732578.476086,12
1525732578.488692,4
1525732578.501445,8
1525732578.514504,4
1525732578.527814,4
1525732578.540610,4
1525732578.553733,7
1525732578.567018,9
1525732578.579832,7
1525732578.592969,8
1525732578.606272,5
1525732578.619355,6
1525732578.631724,6
1525732578.644483,4
1525732578.657357,5
1525732578.670099,5
1525732578.683008,10
1525732578.695738,2
1525732578.708541,6
1525732578.721332,4
1525732578.733751,2
1525732578.746587,1
1525732578.759444,2
1525732578.773271,2
1525732578.786040,2
1525732578.799942,2
1525732578.813747,1
1525732578.826637,1
1525732578.839799,1
1525732578.854325,4
1525732578.867390,3
1525732578.880380,2
1525732578.893085,2
1525732578.906393,1
1525732578.920694,1
1525732578.933814,9
1525732578.946660,16
1525732578.959382,9
1525732578.972245,8
1525732578.984899,4
1525732578.998004,7
1525732579.010744,6
1525732579.023168,10
1525732579.035907,6
1525732579.048628,7
1525732579.061662,8
1525732579.074345,4
1525732579.087019,3
1525732579.099800,4
1525732579.112260,6
1525732579.125032,3
1525732579.137936,2
1525732579.151011,4
1525732579.163202,2
1525732579.176532,3
1525732579.189998,4
1525732579.202994,2
1525732579.216792,2
1525732579.230403,1
1525732579.243153,0
1525732579.257291,0
1525732579.270146,2
1525732579.282688,3
1525732579.296086,2
1525732579.308954,3
1525732579.322130,4
1525732579.334994,11
1525732579.348105,2
1525732579.361090,1
1525732579.374175,1
1525732579.387818,0
1525732579.401401,0
1525732579.414354,0
1525732579.428974,0
1525732579.441895,0
1525732579.454673,0
1525732579.468763,0
1525732579.481598,0
1525732579.494501,4
1525732579.509004,2
1525732579.521841,2
1525732579.534718,14
1525732579.547461,10
1525732579.559938,0
1525732579.573815,0
1525732579.588559,0
1525732579.601545,0
1525732579.616254,0
1525732579.629173,0
1525732579.642009,0
1525732579.655649,0
1525732579.670338,0
1525732579.683553,0
1525732579.696034,0
1525732579.709156,0
1525732579.722092,3
1525732579.735525,2
1525732579.748534,6
1525732579.760823,18
1525732579.773231,16
1525732579.785621,1
1525732579.798481,0
1525732579.812429,0
1525732579.825543,0
1525732579.838720,0
1525732579.851328,0
1525732579.865114,0
1525732579.878052,0
1525732579.891340,0
1525732579.903915,0
1525732579.917145,4
1525732579.930764,2
1525732579.943607,1
1525732579.956191,4
1525732579.969056,2
1525732579.981658,1
1525732579.993927,19
1525732580.007235,6
1525732580.020732,7
1525732580.033571,4
1525732580.046767,3
1525732580.060673,2
1525732580.073317,4
1525732580.086420,6
1525732580.099374,4
1525732580.112377,2
1525732580.125151,2
1525732580.138084,1
1525732580.150602,3
1525732580.163347,10
1525732580.176174,9
1525732580.189166,7
1525732580.201924,4
1525732580.214625,5
1525732580.229069,2
1525732580.241695,1
1525732580.254425,1
1525732580.267561,1
1525732580.280239,3
1525732580.293160,0
1525732580.306808,0
1525732580.319864,0
1525732580.332955,0
1525732580.345893,0
1525732580.358698,4
1525732580.372657,3
1525732580.387145,15
1525732580.400330,2
1525732580.412924,2
1525732580.426090,1
1525732580.439260,1
1525732580.451873,2
1525732580.464593,3
1525732580.477688,2
1525732580.490516,2
1525732580.504059,2
1525732580.517967,2
1525732580.531824,1
1525732580.544683,1
1525732580.557672,1
1525732580.571864,3
1525732580.585007,5
1525732580.597927,12
1525732580.610589,13
1525732580.623589,0
1525732580.636501,0
1525732580.649241,0
1525732580.662051,0
1525732580.674874,0
1525732580.689322,0
1525732580.702398,0
1525732580.716097,0
1525732580.729635,0
1525732580.743412,0
1525732580.757843,0
1525732580.770627,0
1525732580.783739,0
1525732580.796795,3
1525732580.809591,14
1525732580.822459,4
1525732580.834901,2
1525732580.849144,2
1525732580.862186,1
1525732580.874939,1
1525732580.887882,2
1525732580.900854,1
1525732580.913506,0
1525732580.926343,0
1525732580.939929,0
1525732580.953065,0
1525732580.966077,0
1525732580.979069,0
1525732580.992123,0
1525732581.005055,5
1525732581.018447,4
1525732581.031123,7
1525732581.043933,2
1525732581.057033,4
1525732581.069648,2
1525732581.082476,3
1525732581.096513,3
1525732581.109421,3
1525732581.122499,8
1525732581.135316,5
1525732581.148183,0
1525732581.160648,0
1525732581.173678,0
1525732581.186561,0
1525732581.199734,0
1525732581.212410,5
1525732581.225288,6
1525732581.238620,4
1525732581.251377,3
1525732581.265028,2
1525732581.278284,1
1525732581.291511,1
1525732581.304522,1
1525732581.317585,1
1525732581.330918,2
1525732581.344639,3
1525732581.357439,18
1525732581.370010,9
1525732581.382551,1
1525732581.396115,0
1525732581.408900,0
1525732581.421906,0
1525732581.434783,4
1525732581.447608,7
1525732581.460590,3
1525732581.473319,0
1525732581.485769,0
1525732581.499429,0
1525732581.513366,0
1525732581.526264,0
1525732581.539377,0
1525732581.552563,0
1525732581.565663,2
1525732581.578562,3
1525732581.591562,7
1525732581.603879,5
1525732581.616560,6
1525732581.629044,4
1525732581.642049,3
1525732581.654596,10
1525732581.668467,5
1525732581.681583,13
1525732581.694068,13
1525732581.707125,11
1525732581.720242,9
1525732581.732744,7
1525732581.745827,9
1525732581.759085,8
1525732581.772330,7
1525732581.785304,4
1525732581.798257,4
1525732581.811324,2
1525732581.824650,2
1525732581.837353,3
1525732581.849857,2
1525732581.862491,2
1525732581.875104,14
1525732581.888316,2
1525732581.901199,3
1525732581.913899,4
1525732581.926650,5
1525732581.939768,5
1525732581.952599,1
1525732581.965344,5
1525732581.978530,8
1525732581.991635,6
1525732582.004492,5
1525732582.017516,2
1525732582.030885,3
1525732582.044737,3
1525732582.057573,2
1525732582.070473,2
1525732582.083387,2
1525732582.098223,6
1525732582.111015,5
1525732582.123451,17
1525732582.136449,11
1525732582.149203,7
1525732582.161806,5
1525732582.174653,7
1525732582.187643,9
1525732582.202225,12
1525732582.214461,15
1525732582.227014,9
1525732582.240173,0
1525732582.253097,0
1525732582.266251,0
1525732582.280082,0
1525732582.294195,0
1525732582.307046,0
1525732582.319698,0
1525732582.332515,5
1525732582.345055,19
1525732582.358119,3
1525732582.370808,5
1525732582.383666,4
1525732582.397306,2
1525732582.410543,4
1525732582.423016,20
1525732582.435731,10
1525732582.448301,8
1525732582.460935,9
1525732582.473470,8
1525732582.486119,2
1525732582.500052,1
1525732582.513008,1
1525732582.525821,1
1525732582.538933,0
1525732582.552005,0
1525732582.564759,0
1525732582.578876,0
1525732582.591898,0
1525732582.605027,4
1525732582.618816,3
1525732582.633421,6
1525732582.645665,12
1525732582.658372,14
1525732582.670813,12
1525732582.683368,7
1525732582.696017,5
1525732582.708868,1
1525732582.721333,0
1525732582.733986,0
1525732582.747387,0
1525732582.761185,0
1525732582.774305,0
1525732582.787800,0
1525732582.801838,0
1525732582.814411,7
1525732582.827573,3
1525732582.840417,3
1525732582.853248,1
1525732582.866531,4
1525732582.879387,4
1525732582.892891,3
1525732582.905707,1
1525732582.918704,1
1525732582.932915,1
1525732582.945849,2
1525732582.958980,1
1525732582.972489,2
1525732582.985356,3
1525732582.998497,3
1525732583.011395,2
1525732583.024067,2
1525732583.036657,10
1525732583.049467,5
1525732583.062133,16
1525732583.074840,15
1525732583.087716,3
1525732583.100089,3
1525732583.112934,3
1525732583.125698,2
1525732583.138349,3
1525732583.152129,3
1525732583.165279,2
1525732583.178523,2
1525732583.192110,1
1525732583.204878,4
1525732583.217999,3
1525732583.231103,3
1525732583.244817,2
1525732583.258048,3
1525732583.271143,9
1525732583.283819,8
1525732583.296490,4
1525732583.309152,5
1525732583.321857,6
1525732583.334952,4
1525732583.348064,2
1525732583.360520,3
1525732583.373681,2
1525732583.386302,1
1525732583.399632,3
1525732583.412613,3
1525732583.425571,2
1525732583.438210,4
1525732583.450934,6
1525732583.463772,9
1525732583.476737,7
1525732583.489704,7
1525732583.502587,7
1525732583.515003,3
1525732583.528980,2
1525732583.542284,1
1525732583.555276,2
1525732583.568153,2
1525732583.581539,1
1525732583.594681,2
1525732583.609487,2
1525732583.622482,1
1525732583.635321,1
1525732583.649282,2
1525732583.662394,3
1525732583.675303,2
1525732583.688411,21
1525732583.700497,18
1525732583.713440,3
1525732583.726117,4
1525732583.738844,4
1525732583.751693,5
1525732583.764329,1
1525732583.777453,1
1525732583.790140,0
1525732583.803140,0
1525732583.816609,0
1525732583.829323,0
1525732583.842450,0
1525732583.855652,0
1525732583.868864,0
1525732583.882017,4
1525732583.895121,4
1525732583.908815,7
1525732583.921570,10
1525732583.934468,1
1525732583.948060,1
1525732583.961094,0
1525732583.973989,0
1525732583.986473,0
1525732583.999353,0
1525732584.012841,0
1525732584.025784,0
1525732584.039944,0
1525732584.052832,0
1525732584.065617,0
1525732584.078627,0
1525732584.092212,0
1525732584.106197,1
1525732584.119362,6
1525732584.132249,4
1525732584.144273,3
1525732584.157424,1
1525732584.170121,1
1525732584.183107,2
1525732584.197603,2
1525732584.210295,3
1525732584.223526,1
1525732584.236362,2
1525732584.249506,2
1525732584.262106,2
1525732584.275147,1
1525732584.289836,1
1525732584.302933,1
1525732584.315740,3
1525732584.328764,5
1525732584.341686,6
1525732584.354523,3
1525732584.367475,15
1525732584.380287,4
1525732584.393323,3
1525732584.406209,3
1525732584.419122,3
1525732584.432029,4
1525732584.444868,8
1525732584.457944,2
1525732584.470762,2
1525732584.483753,2
1525732584.496668,1
1525732584.509497,2
1525732584.522281,2
1525732584.535081,4
1525732584.548404,8
1525732584.560915,12
1525732584.573903,6
1525732584.587066,7
1525732584.599874,7
1525732584.612717,11
1525732584.625872,15
1525732584.638840,11
1525732584.651451,2
1525732584.664239,4
1525732584.677027,3
1525732584.690165,4
1525732584.703259,3
1525732584.716889,3
1525732584.730873,4
1525732584.743924,1
1525732584.757206,6
1525732584.770136,12
1525732584.783060,2
1525732584.796478,5
1525732584.809306,4
1525732584.822071,2
1525732584.835089,2
1525732584.849439,2
1525732584.862307,3
1525732584.875309,1
1525732584.888398,1
1525732584.901166,2
1525732584.914387,1
1525732584.929694,1
1525732584.942679,1
1525732584.955832,3
1525732584.968548,3
1525732584.981602,9
1525732584.994360,4
1525732585.007551,8
1525732585.020155,8
1525732585.032954,8
1525732585.045648,6
1525732585.058662,4
1525732585.071384,3
1525732585.084248,1
1525732585.097465,0
1525732585.110064,0
1525732585.123516,0
1525732585.136266,1
1525732585.149057,1
1525732585.161821,5
1525732585.174543,1
1525732585.189275,1
1525732585.202181,1
1525732585.214876,4
1525732585.227699,13
1525732585.240371,4
1525732585.253070,4
1525732585.266147,2
1525732585.280244,3
1525732585.293153,4
1525732585.306250,2
1525732585.319590,5
1525732585.332644,4
1525732585.345741,3
